schema,time,dataset,execution_layer,event_type,reason_code,details
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,USDJPY;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,GBPUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,USDJPY;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,GBPUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,AUDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,USDCAD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,GBPUSD;deal=10
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,AUDUSD;deal=11
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=12
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.12 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,USDCAD;deal=13
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,GBPUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,AUDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,USDCAD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,GBPUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,USDCAD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:05,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,GBPUSD;Consecutive-loss pause active until next broker day
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:05,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,AUDUSD;Consecutive-loss pause active until next broker day
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:05,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,USDCAD;Consecutive-loss pause active until next broker day
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.19 10:05:05,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,USDCHF;Consecutive-loss pause active until next broker day
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,EURUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,AUDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,USDCAD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,AUDUSD;deal=19
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=20
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.26 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,USDCAD;deal=21
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.27 22:47:17,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,EURUSD;STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_EVENT_V1,2026.01.29 06:06:54,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,USDCAD;STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,AUDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,AUDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,USDCAD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,AUDUSD;deal=26
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=27
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,USDCAD;deal=28
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,AUDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,USDCAD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,USDCAD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=32
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,EURUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,AUDUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.16 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDCHF;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,GBPUSD;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,AUDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EXECUTION_REJECTED,POSITION_SIZE_REJECTED,USDJPY;Risk-based volume is below the broker minimum; rounding up is prohibited
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,AUDUSD;deal=34
SOLTRADE_PHASE6_V29_EVENT_V1,2026.02.23 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=35
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,AUDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,GBPUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,AUDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,NZDUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,USDCHF;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,GBPUSD;deal=38
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,AUDUSD;deal=39
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,NZDUSD;deal=40
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.02 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_FILL_CONFIRMED,BROKER_FILL_CONFIRMED,USDCHF;deal=41
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,GBPUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,AUDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,NZDUSD;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_CLOSE_ACCEPTED_AWAITING_TRANSACTION,POSITION_CLOSE_BROKER_ACCEPTED,USDCHF;Close request accepted; matching exit deal is not yet confirmed
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,GBPUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,AUDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,NZDUSD;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,POSITION_EXIT_TRANSACTION_CONFIRMED,MATCHING_EXIT_DEAL_CONFIRMED,USDCHF;CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_EVENT_V1,2026.03.09 10:05:01,V29_2026_PRESEAL_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,EURUSD;Broker returned DONE; fill remains unconfirmed until a matching trade transaction
