physical_run,run_id,segment,formal_dataset,classification,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,retest_candle_number,confirmation_timestamp,confirmation_atr,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,46,BUY,2025.12.10 22:00:00,2025.12.12 11:00:00,1.16778,1.17274,0.09,22.86,41.15,0.0,0.54,40.61,1.08,3.49,0.0,0,0,5.11,1.0,5.11,35.5,1.552930883639545,DONCHIAN_10_EXIT,2,2025.12.10 21:00:00,0.001268613277,True,133200.0,9809.146025177566,38.08231451157082,9847.228339689136
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,48,BUY,2025.12.15 17:00:00,2025.12.15 20:16:03,1.17643,1.17431,0.11,23.32,-23.32,0.0,0.66,-23.98,1.32,0.0,0.0,0,0.0,1.98,1.0,1.98,-25.96,-1.1132075471698113,STOP_LOSS_EXIT,2,2025.12.15 16:00:00,0.001055622597,True,11763.0,9847.228339689136,-27.405022266115996,9819.82331742302
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,50,BUY,2025.12.16 16:00:00,2025.12.16 20:19:24,1.17763,1.17519,0.1,24.2,-24.4,0.0,0.6000000000000001,-25.0,1.3,0.0,0.0,0,0.0,1.9000000000000001,1.0,1.9000000000000001,-26.9,-1.1115702479338843,STOP_LOSS_EXIT,1,2025.12.16 15:00:00,0.001205251298,True,15564.0,9819.82331742302,-27.288558599037113,9792.534758823984
22,022-2025-s1-normal-delay200,2025_S1,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,2,BUY,2025.01.22 15:00:00,2025.01.23 01:15:08,1.04387,1.0405,0.07,23.45,-25.63,0.0,0.42000000000000004,-26.05,0.8400000000000001,2.04,0.0,0.07000000000045858,1.680000000000126,5.050000000000585,0.0,0.0,-26.05,-1.1108742004264394,STOP_LOSS_EXIT,3,2025.01.22 14:00:00,0.001671073905,True,36908.0,10000.0,-27.771855010660985,9972.22814498934
22,022-2025-s1-normal-delay200,2025_S1,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,4,BUY,2025.01.24 06:00:00,2025.01.27 04:00:00,1.04467,1.04622,0.08,23.36,11.620000000000001,0.0,0.48,11.14,0.96,0.78,0.0,0,0,2.2199999999999998,0.0,0.0,11.14,0.47688356164383566,DONCHIAN_10_EXIT,1,2025.01.24 05:00:00,0.001459660644,True,252000.0,9972.22814498934,11.888979188268543,9984.117124177608
22,022-2025-s1-normal-delay200,2025_S1,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,6,BUY,2025.01.30 18:00:00,2025.01.30 22:39:56,1.04319,1.03943,0.06,21.9,-22.56,0.0,0.36,-22.919999999999998,0.72,0.0,0.0,0,0.0,1.08,0.0,0.0,-22.919999999999998,-1.0465753424657533,STOP_LOSS_EXIT,2,2025.01.30 17:00:00,0.001824657835,True,16796.0,9984.117124177608,-26.12282699613593,9957.994297181473
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,2,BUY,2025.04.09 16:00:00,2025.04.09 20:03:15,1.10761,1.10015,0.03,22.26,-22.38,0.0,0.18,-22.56,0.36,0.0,0.0,0,0.0,0.54,0.0,0.0,-22.56,-1.013477088948787,STOP_LOSS_EXIT,6,2025.04.09 15:00:00,0.003707260167,True,14595.0,9957.994297181473,-25.230497680190254,9932.763799501283
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,4,BUY,2025.04.10 15:00:00,2025.04.14 16:00:00,1.10702,1.13383,0.03,18.78,79.85000000000001,0.0,0.18,79.67,0.36,0.58,0.0,0,0,1.12,0.0,0.0,79.67,4.2422790202342915,DONCHIAN_10_EXIT,1,2025.04.10 14:00:00,0.003125125632,True,349200.0,9932.763799501283,105.34388869891735,10038.1076882002
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,6,BUY,2025.04.16 12:00:00,2025.04.17 09:00:00,1.13703,1.1352,0.04,20.28,-8.49,0.0,0.24,-8.73,0.96,1.17,0.0,0,0,2.37,0.0,0.0,-8.73,-0.43047337278106507,DONCHIAN_10_EXIT,3,2025.04.16 11:00:00,0.002531696171,True,75600.0,10038.1076882002,-10.8028451821977,10027.304843018002
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,8,BUY,2025.04.18 19:00:00,2025.04.21 18:00:00,1.1394,1.14973,0.09,24.12,92.1,0.0,0.54,91.55999999999999,2.34,0.87,0.0,0,0,3.75,0.0,0.0,91.55999999999999,3.796019900497512,DONCHIAN_10_EXIT,1,2025.04.18 18:00:00,0.001337241098,True,255600.0,10027.304843018002,95.15962183112855,10122.46446484913
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,10,SELL,2025.04.23 03:00:00,2025.04.23 04:44:03,1.13498,1.14079,0.04,23.12,-23.24,0.0,0.24,-23.479999999999997,0.52,0.0,0.0,0.07999999999963592,0.0,0.8399999999996359,0.0,0.0,-23.479999999999997,-1.0155709342560553,STOP_LOSS_EXIT,1,2025.04.23 02:00:00,0.002887249641,True,6243.0,10122.46446484913,-25.70020173385138,10096.76426311528
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,12,SELL,2025.04.25 09:00:00,2025.04.25 17:13:16,1.13307,1.13703,0.06,23.88,-23.76,0.0,0.36,-24.12,0.84,0.0,0.0,0,0.0,1.2,0.0,0.0,-24.12,-1.0100502512562815,STOP_LOSS_EXIT,2,2025.04.25 08:00:00,0.001989650385,True,29596.0,10096.76426311528,-25.495598202087578,10071.268664913192
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,14,SELL,2025.04.30 21:00:00,2025.05.01 14:00:00,1.13452,1.13328,0.05,21.3,6.88,0.0,0.30000000000000004,6.58,0.55,0.68,0.0,0,0,1.5300000000000002,0.0,0.0,6.58,0.3089201877934272,DONCHIAN_10_EXIT,2,2025.04.30 20:00:00,0.002127653673,True,61200.0,10071.268664913192,7.778045518207606,10079.0467104314
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,16,SELL,2025.05.01 19:00:00,2025.05.02 07:00:00,1.12782,1.13134,0.06,25.2,-20.85,0.0,0.36,-21.21,0.72,0.27,0.0,0,0,1.35,0.0,0.0,-21.21,-0.8416666666666667,DONCHIAN_10_EXIT,1,2025.05.01 18:00:00,0.002096022495,True,43200.0,10079.0467104314,-21.20799411986607,10057.838716311533
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,18,BUY,2025.05.06 21:00:00,2025.05.07 03:23:51,1.13652,1.13249,0.06,24.18,-24.759999999999998,0.0,0.36,-25.119999999999997,0.78,0.58,0.0,0,0.0,1.7200000000000002,0.0,0.0,-25.119999999999997,-1.0388751033912322,STOP_LOSS_EXIT,4,2025.05.06 20:00:00,0.002012739787,True,23031.0,10057.838716311533,-26.122095590751208,10031.716620720781
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,20,SELL,2025.05.08 04:00:00,2025.05.09 09:00:00,1.13094,1.12359,0.06,22.98,44.370000000000005,0.0,0.36,44.010000000000005,1.02,0.27,0.0,0,0,1.65,0.0,0.0,44.010000000000005,1.9151436031331595,DONCHIAN_10_EXIT,5,2025.05.08 03:00:00,0.001914132659,True,104400.0,10031.716620720781,48.030444786545004,10079.747065507327
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,22,BUY,2025.05.23 11:00:00,2025.05.23 14:52:23,1.134,1.13063,0.07,23.45,-23.59,0.0,0.42000000000000004,-24.01,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,0.0,0.0,-24.01,-1.0238805970149254,STOP_LOSS_EXIT,2,2025.05.23 10:00:00,0.001674102364,True,13943.0,10079.747065507327,-25.80114360797771,10053.945921899349
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,24,SELL,2025.05.28 20:00:00,2025.05.29 14:00:00,1.12931,1.12867,0.07,22.47,5.430000000000001,0.0,0.42000000000000004,5.010000000000001,0.8400000000000001,0.95,0.0,0,0,2.21,0.0,0.0,5.010000000000001,0.2229639519359146,DONCHIAN_10_EXIT,1,2025.05.28 19:00:00,0.001604538027,True,64800.0,10053.945921899349,5.604168788241627,10059.550090687591
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,26,BUY,2025.06.02 09:00:00,2025.06.03 12:00:00,1.13801,1.14105,0.08,24.08,23.54,0.0,0.48,23.06,0.96,0.78,0.0,0,0,2.2199999999999998,0.0,0.0,23.06,0.957641196013289,DONCHIAN_10_EXIT,5,2025.06.02 08:00:00,0.001502518818,True,97200.0,10059.550090687591,24.083598950504136,10083.633689638096
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,28,BUY,2025.06.04 16:00:00,2025.06.05 09:00:00,1.141,1.14055,0.07,22.47,-5.1899999999999995,0.0,0.42000000000000004,-5.609999999999999,0.8400000000000001,2.04,0.0,0,0,3.3000000000000003,0.0,0.0,-5.609999999999999,-0.24966622162883845,DONCHIAN_10_EXIT,4,2025.06.04 15:00:00,0.001601695349,True,61200.0,10083.633689638096,-6.293856808953017,10077.339832829144
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,30,BUY,2025.06.16 11:00:00,2025.06.16 23:00:00,1.15795,1.15548,0.06,23.82,-14.82,0.0,0.36,-15.18,0.72,0.0,0.0,0,0,1.08,0.0,0.0,-15.18,-0.6372795969773299,DONCHIAN_10_EXIT,1,2025.06.16 10:00:00,0.001981324461,True,43200.0,10077.339832829144,-16.05520766817238,10061.284625160972
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,32,SELL,2025.06.19 09:00:00,2025.06.19 22:11:44,1.14556,1.149,0.07,24.08,-24.08,0.0,0.42000000000000004,-24.5,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,0.0,0.0,-24.5,-1.0174418604651163,STOP_LOSS_EXIT,4,2025.06.19 08:00:00,0.001718964227,True,47504.0,10061.284625160972,-25.591930369232127,10035.69269479174
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,34,BUY,2025.06.20 01:00:00,2025.06.23 00:01:01,1.14945,1.14534,0.08,24.48,-33.660000000000004,0.0,0.48,-34.14,1.52,0.78,0.0,0,0.0,2.7800000000000002,0.0,0.0,-34.14,-1.3946078431372548,STOP_LOSS_EXIT,2,2025.06.20 00:00:00,0.001528703076,True,255661.0,10035.69269479174,-34.98963935867953,10000.703055433061
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,36,BUY,2025.06.26 13:00:00,2025.06.26 15:37:11,1.17255,1.16892,0.06,21.72,-21.78,0.0,0.36,-22.14,0.72,0.0,0.0,0,0.0,1.08,0.0,0.0,-22.14,-1.0193370165745856,STOP_LOSS_EXIT,1,2025.06.26 12:00:00,0.001805283507,True,9431.0,10000.703055433061,-25.4852170404337,9975.217838392628
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,38,BUY,2025.06.30 20:00:00,2025.07.01 20:00:00,1.17633,1.17649,0.06,23.34,0.38,0.0,0.36,0.020000000000000018,0.78,0.58,0.0,0,0,1.7200000000000002,0.0,0.0,0.020000000000000018,0.0008568980291345338,DONCHIAN_10_EXIT,1,2025.06.30 19:00:00,0.001944802254,True,86400.0,9975.217838392628,0.02136936126476572,9975.239207753892
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,40,SELL,2025.07.14 02:00:00,2025.07.14 03:55:23,1.1664,1.16939,0.08,23.84,-23.92,0.0,0.48,-24.400000000000002,1.36,0.0,0.0,0,0.0,1.84,0.0,0.0,-24.400000000000002,-1.0234899328859062,STOP_LOSS_EXIT,1,2025.07.14 01:00:00,0.001486551977,True,6923.0,9975.239207753892,-25.523892268162225,9949.71531548573
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,42,SELL,2025.07.16 18:00:00,2025.07.16 18:11:39,1.15918,1.16247,0.07,22.96,-23.03,0.0,0.42000000000000004,-23.450000000000003,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,0.0,0.0,-23.450000000000003,-1.0213414634146343,STOP_LOSS_EXIT,1,2025.07.16 17:00:00,0.001635643081,True,699.0,9949.71531548573,-25.40514200219299,9924.310173483536
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,44,BUY,2025.07.24 01:00:00,2025.07.24 10:00:00,1.17712,1.17565,0.08,22.64,-11.76,0.0,0.48,-12.24,2.0,0.0,0.0,0,0,2.48,0.0,0.0,-12.24,-0.5406360424028268,DONCHIAN_10_EXIT,3,2025.07.24 00:00:00,0.001411165989,True,32400.0,9924.310173483536,-13.413599439425626,9910.89657404411
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,46,BUY,2025.07.28 04:00:00,2025.07.28 09:04:58,1.17646,1.17371,0.09,24.75,-24.75,0.0,0.54,-25.29,1.17,0.0,0.0,0,0.0,1.71,0.0,0.0,-25.29,-1.0218181818181817,STOP_LOSS_EXIT,3,2025.07.28 03:00:00,0.001371716015,True,18298.0,9910.89657404411,-25.3178357936945,9885.578738250417
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,48,SELL,2025.07.28 18:00:00,2025.07.30 04:00:00,1.16365,1.15679,0.06,22.68,41.699999999999996,0.0,0.36,41.339999999999996,0.72,0.54,0.0,0,0,1.62,0.0,0.0,41.339999999999996,1.8227513227513226,DONCHIAN_10_EXIT,1,2025.07.28 17:00:00,0.001885548873,True,122400.0,9885.578738250417,45.047379303270745,9930.626117553687
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,50,SELL,2025.08.01 15:00:00,2025.08.01 15:30:18,1.14042,1.14376,0.07,23.1,-23.38,0.0,0.42000000000000004,-23.8,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,0.0,0.0,-23.8,-1.0303030303030303,STOP_LOSS_EXIT,2,2025.08.01 14:00:00,0.001646335852,True,1818.0,9930.626117553687,-25.578885454304952,9905.047232099383
28,028-2025-s3-normal-delay200,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,52,SELL,2025.08.05 09:00:00,2025.08.05 17:00:00,1.15504,1.15658,0.08,24.8,-12.32,0.0,0.48,-12.8,0.96,0.0,0.0,0,0,1.44,0.0,0.0,-12.8,-0.5161290322580645,DONCHIAN_10_EXIT,1,2025.08.05 08:00:00,0.00154656118,True,28800.0,9905.047232099383,-12.780706105934687,9892.26652599345
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,2,BUY,2025.09.05 12:00:00,2025.09.09 11:00:00,1.1684,1.1752,0.11,23.65,72.66,0.0,0.66,72.0,1.32,2.14,0.0,0,0,4.12,0.0,0.0,72.0,3.0443974630021144,DONCHIAN_10_EXIT,1,2025.09.05 11:00:00,0.001074880382,True,342000.0,9892.26652599345,75.28997778768799,9967.556503781138
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,4,BUY,2025.09.16 07:00:00,2025.09.17 11:00:00,1.17808,1.18399,0.12,24.84,69.75,0.0,0.72,69.03,1.44,1.17,0.0,0,0,3.33,0.0,0.0,69.03,2.778985507246377,DONCHIAN_10_EXIT,1,2025.09.16 06:00:00,0.001030946522,True,100800.0,9967.556503781138,69.24923766666788,10036.805741447806
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,6,SELL,2025.09.19 21:00:00,2025.09.22 12:00:00,1.17502,1.17629,0.08,24.48,-9.8,0.0,0.48,-10.280000000000001,1.04,0.36,0.0,0,0,1.88,0.0,0.0,-10.280000000000001,-0.4199346405228759,DONCHIAN_10_EXIT,6,2025.09.19 20:00:00,0.00152528736,True,226800.0,10036.805741447806,-10.537006027582052,10026.268735420224
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,8,BUY,2025.09.22 15:00:00,2025.09.24 10:00:00,1.17791,1.17868,0.1,24.4,5.76,0.0,0.6000000000000001,5.16,1.3,1.94,0.0,0,0,3.84,0.0,0.0,5.16,0.21147540983606558,DONCHIAN_10_EXIT,2,2025.09.22 14:00:00,0.001217681703,True,154800.0,10026.268735420224,5.300773224873807,10031.569508645098
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,10,SELL,2025.10.06 11:00:00,2025.10.06 16:03:00,1.16621,1.16921,0.08,24.0,-24.0,0.0,0.48,-24.48,0.96,0.0,0.0,0,0.0,1.44,0.0,0.0,-24.48,-1.02,STOP_LOSS_EXIT,1,2025.10.06 10:00:00,0.001496115753,True,18180.0,10031.569508645098,-25.580502247045,10005.989006398053
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,12,SELL,2025.10.07 13:00:00,2025.10.09 04:00:00,1.16659,1.16371,0.1,24.7,30.6,0.0,0.6000000000000001,30.0,1.2000000000000002,1.8,0.0,0,0,3.6000000000000005,0.0,0.0,30.0,1.2145748987854252,DONCHIAN_10_EXIT,1,2025.10.07 12:00:00,0.001230939058,True,140400.0,10005.989006398053,30.382557711734982,10036.371564109788
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,14,SELL,2025.10.13 20:00:00,2025.10.14 07:00:00,1.15748,1.15794,0.08,24.4,-3.3200000000000003,0.0,0.48,-3.8000000000000003,0.96,0.36,0.0,0,0,1.7999999999999998,0.0,0.0,-3.8000000000000003,-0.1557377049180328,DONCHIAN_10_EXIT,5,2025.10.13 19:00:00,0.001524257652,True,39600.0,10036.371564109788,-3.9076036827476637,10032.46396042704
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,16,SELL,2025.10.14 13:00:00,2025.10.14 16:39:43,1.15542,1.1583,0.08,22.56,-23.04,0.0,0.48,-23.52,0.96,0.0,0.0,0,0.0,1.44,0.0,0.0,-23.52,-1.0425531914893618,STOP_LOSS_EXIT,2,2025.10.14 12:00:00,0.00140841349,True,13183.0,10032.46396042704,-26.148443301113033,10006.315517125926
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,18,BUY,2025.10.16 20:00:00,2025.10.17 14:00:00,1.16776,1.16891,0.09,23.58,9.48,0.0,0.54,8.940000000000001,1.08,0.87,0.0,0,0,2.49,0.0,0.0,8.940000000000001,0.37913486005089064,DONCHIAN_10_EXIT,2,2025.10.16 19:00:00,0.001306952864,True,64800.0,10006.315517125926,9.484357583026485,10015.799874708953
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,20,SELL,2025.10.20 23:00:00,2025.10.22 09:00:00,1.16403,1.16147,0.11,24.2,29.16,0.0,0.66,28.5,1.32,1.0,0.0,0,0,2.98,0.0,0.0,28.5,1.177685950413223,DONCHIAN_10_EXIT,2,2025.10.20 22:00:00,0.001097012147,True,122400.0,10015.799874708953,29.488666986488138,10045.288541695441
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,22,SELL,2025.10.22 16:00:00,2025.10.22 17:28:58,1.15825,1.16023,0.13,25.35,-25.74,0.0,0.78,-26.52,1.56,0.0,0.0,0,0.0,2.34,0.0,0.0,-26.52,-1.046153846153846,STOP_LOSS_EXIT,2,2025.10.22 15:00:00,0.000970219987,True,5338.0,10045.288541695441,-26.272293109049613,10019.016248586391
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,24,SELL,2025.10.23 15:00:00,2025.10.23 15:49:59,1.15866,1.16044,0.14,24.92,-24.92,0.0,0.8400000000000001,-25.76,1.8200000000000003,0.0,0.0,0,0.0,2.66,0.0,0.0,-25.76,-1.0337078651685394,STOP_LOSS_EXIT,1,2025.10.23 14:00:00,0.000888195288,True,2999.0,10019.016248586391,-25.891839743537865,9993.124408842854
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,26,BUY,2025.10.28 07:00:02,2025.10.28 15:48:15,1.16607,1.16419,0.13,24.31,-24.44,0.0,0.78,-25.220000000000002,1.56,0.0,0.0,0,0.0,2.34,0.0,0.0,-25.220000000000002,-1.037433155080214,STOP_LOSS_EXIT,3,2025.10.28 06:00:00,0.000930178469,True,31693.0,9993.124408842854,-25.917996461437355,9967.206412381416
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,28,SELL,2025.10.30 18:00:00,2025.11.04 09:00:00,1.15726,1.15241,0.07,24.57,34.910000000000004,0.0,0.42000000000000004,34.49,0.8400000000000001,0.96,0.0,0,0,2.22,0.0,0.0,34.49,1.4037444037444038,DONCHIAN_10_EXIT,2,2025.10.30 17:00:00,0.001751519803,True,399600.0,9967.206412381416,34.97852555586437,10002.18493793728
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,30,BUY,2025.11.12 20:00:00,2025.11.14 13:00:00,1.15937,1.16127,0.12,24.6,18.130000000000003,0.0,0.72,17.410000000000004,1.44,4.67,0.0,0,0,6.83,0.0,0.0,17.410000000000004,0.7077235772357725,DONCHIAN_10_EXIT,2,2025.11.12 19:00:00,0.001021815324,True,147600.0,10002.18493793728,17.69695526112684,10019.881893198406
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,32,SELL,2025.11.18 20:00:00,2025.11.19 08:00:00,1.1575,1.15896,0.11,23.43,-15.559999999999999,0.0,0.66,-16.22,1.32,0.5,0.0,0,0,2.48,0.0,0.0,-16.22,-0.6922748612889458,DONCHIAN_10_EXIT,1,2025.11.18 19:00:00,0.001062322316,True,43200.0,10019.881893198406,-17.341280869363864,10002.540612329041
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,34,SELL,2025.11.21 18:00:00,2025.11.24 08:00:00,1.15022,1.1523,0.08,22.72,-16.28,0.0,0.48,-16.76,0.96,0.36,0.0,0,0,1.7999999999999998,0.0,0.0,-16.76,-0.7376760563380282,DONCHIAN_10_EXIT,4,2025.11.21 17:00:00,0.001416375641,True,223200.0,10002.540612329041,-18.446586780659633,9984.094025548382
31,031-2025-s4-normal-delay200,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,NORMAL,FIXED_DELAY_200_MS,36,BUY,2025.11.25 17:00:00,2025.11.26 16:00:00,1.15671,1.15516,0.1,24.8,-16.47,0.0,0.6000000000000001,-17.07,1.3,0.97,0.0,0,0,2.87,0.0,0.0,-17.07,-0.6883064516129033,DONCHIAN_10_EXIT,1,2025.11.25 16:00:00,0.00123647737,True,82800.0,9984.094025548382,-17.180290828236984,9966.913734720145
